	end	entity_group	score	start	word	brand_name	application_number	match_type	concept_id
1293	34	GENETIC	0.9999724626541138	27	CACNA1S	FORANE	NDA017624	100	normalize.gene:CACNA1S
1294	310	GENETIC	0.9999939203262329	306	RYR1	FORANE	NDA017624	100	normalize.gene:RYR1
1295	322	GENETIC	0.9999866485595703	315	CACNA1S	FORANE	NDA017624	100	normalize.gene:CACNA1S
1296	227	CHEMICAL	0.999995231628418	221	Forane	FORANE	NDA017624	80	rxcui:6026
1298	139	DISEASE	0.9999887943267822	117	malignant hyperthermia	FORANE	NDA017624	60	ncit:C84869
1300	159	DISEASE	0.9999936819076538	156	MHS	FORANE	NDA017624	60	mondo:0020485
1302	342	DISEASE	0.9999933242797852	339	MHS	FORANE	NDA017624	60	mondo:0020485
1304	26	GENETIC	0.9999861717224121	22	RYR1	SUCCINYLCHOLINE CHLORIDE	ANDA211346	100	normalize.gene:RYR1
1305	38	GENETIC	0.9999769926071167	31	CACNA1S	SUCCINYLCHOLINE CHLORIDE	ANDA211346	100	normalize.gene:CACNA1S
1306	335	GENETIC	0.9999943971633911	331	RYR1	SUCCINYLCHOLINE CHLORIDE	ANDA211346	100	normalize.gene:RYR1
1307	347	GENETIC	0.9999874830245972	340	CACNA1S	SUCCINYLCHOLINE CHLORIDE	ANDA211346	100	normalize.gene:CACNA1S
1308	201	CHEMICAL	0.9999979734420776	186	succinylcholine	SUCCINYLCHOLINE CHLORIDE	ANDA211346	80	rxcui:10154
1309	237	CHEMICAL	0.9999983310699463	213	Succinylcholine Chloride	SUCCINYLCHOLINE CHLORIDE	ANDA211346	80	rxcui:10154
1311	142	DISEASE	0.9999882578849792	120	malignant hyperthermia	SUCCINYLCHOLINE CHLORIDE	ANDA211346	60	ncit:C84869
1313	162	DISEASE	0.9999938011169434	159	MHS	SUCCINYLCHOLINE CHLORIDE	ANDA211346	60	mondo:0020485
1315	367	DISEASE	0.9999934434890747	364	MHS	SUCCINYLCHOLINE CHLORIDE	ANDA211346	60	mondo:0020485
1317	29	GENETIC	0.9999865293502808	22	CYP2C19	Protonix Delayed-Release	NDA020987	100	normalize.gene:CYP2C19
1318	459	GENETIC	0.999994158744812	452	CYP2C19	Protonix Delayed-Release	NDA020987	100	normalize.gene:CYP2C19
1319	598	GENETIC	0.9999923706054688	591	CYP2C19	Protonix Delayed-Release	NDA020987	100	normalize.gene:CYP2C19
1320	613	GENETIC	0.9999871850013733	600	CYP2C19 * 2 / * 2	Protonix Delayed-Release	NDA020987	0	
1321	709	GENETIC	0.9999366402626038	696	CYP2C19 * 1 / * 1	Protonix Delayed-Release	NDA020987	0	
1322	742	GENETIC	0.9999870657920837	729	CYP2C19 * 1 / * x	Protonix Delayed-Release	NDA020987	0	
1323	267	CHEMICAL	0.9999982118606567	255	pantoprazole	Protonix Delayed-Release	NDA020987	80	rxcui:253191
1325	67	GENETIC	0.9999909400939941	60	OATP1B1	Rosuvastatin	ANDA206381	60	normalize.gene:OATP1B1
1326	278	GENETIC	0.9999905824661255	271	OATP1B1	Rosuvastatin	ANDA206381	60	normalize.gene:OATP1B1
1327	297	GENETIC	0.993118941783905	281	SLCO1B1 521T > C	Rosuvastatin	ANDA206381	0	
1328	353	GENETIC	0.9995046854019165	338	SLCO1B1 521 C / C	Rosuvastatin	ANDA206381	0	
1329	49	CHEMICAL	0.9999978542327881	37	rosuvastatin	Rosuvastatin	ANDA206381	80	rxcui:301542
1330	144	CHEMICAL	0.9999979734420776	132	rosuvastatin	Rosuvastatin	ANDA206381	80	rxcui:301542
1331	485	CHEMICAL	0.9999979734420776	473	rosuvastatin	Rosuvastatin	ANDA206381	80	rxcui:301542
1333	29	GENETIC	0.9998997449874878	22	CYP2C19	VORICONAZOLE	ANDA216805	100	normalize.gene:CYP2C19
1334	87	CHEMICAL	0.9999980926513672	75	voriconazole	VORICONAZOLE	ANDA216805	80	rxcui:121243
1335	414	CHEMICAL	0.9999980926513672	402	voriconazole	VORICONAZOLE	ANDA216805	80	rxcui:121243
1336	588	CHEMICAL	0.9999980926513672	576	voriconazole	VORICONAZOLE	ANDA216805	80	rxcui:121243
1338	29	GENETIC	0.9998767375946045	22	CYP2C19	voriconazole	ANDA207371	100	normalize.gene:CYP2C19
1339	87	CHEMICAL	0.9999982118606567	75	voriconazole	voriconazole	ANDA207371	80	rxcui:121243
1340	414	CHEMICAL	0.9999980926513672	402	voriconazole	voriconazole	ANDA207371	80	rxcui:121243
1341	586	CHEMICAL	0.9999980926513672	574	voriconazole	voriconazole	ANDA207371	80	rxcui:121243
1343	35	GENETIC	0.9999765753746033	26	DPYD gene	Xeloda	NDA020896	0	
1344	58	GENETIC	0.998871386051178	55	DPD	Xeloda	NDA020896	60	normalize.gene:DPD
1345	181	GENETIC	0.9999818801879883	178	DPD	Xeloda	NDA020896	60	normalize.gene:DPD
1346	240	GENETIC	0.9999809265136719	237	DPD	Xeloda	NDA020896	60	normalize.gene:DPD
1347	339	GENETIC	0.9999933242797852	335	DPYD	Xeloda	NDA020896	100	normalize.gene:DPYD
1348	421	GENETIC	0.9999302625656128	418	DPD	Xeloda	NDA020896	60	normalize.gene:DPD
1349	610	GENETIC	0.9999724626541138	607	DPD	Xeloda	NDA020896	60	normalize.gene:DPD
1350	726	GENETIC	0.9998583793640137	713	DPYD variants	Xeloda	NDA020896	0	
1351	769	GENETIC	0.9990767240524292	756	DPYD variants	Xeloda	NDA020896	0	
1352	830	GENETIC	0.9648119807243347	818	DPYD variant	Xeloda	NDA020896	0	
1353	869	GENETIC	0.8817836046218872	857	DPYD variant	Xeloda	NDA020896	0	
1354	887	GENETIC	0.9999728202819824	884	DPD	Xeloda	NDA020896	60	normalize.gene:DPD
1355	1073	GENETIC	0.9999427795410156	1070	DPD	Xeloda	NDA020896	60	normalize.gene:DPD
1356	1160	GENETIC	0.9195261597633362	1147	DPYD variants	Xeloda	NDA020896	0	
1357	1238	GENETIC	0.9999923706054688	1234	DPYD	Xeloda	NDA020896	100	normalize.gene:DPYD
1358	1273	GENETIC	0.9999827146530151	1270	DPD	Xeloda	NDA020896	60	normalize.gene:DPD
1359	1362	GENETIC	0.9938197135925293	1349	DPYD variants	Xeloda	NDA020896	0	
1360	1401	GENETIC	0.9999794960021973	1398	DPD	Xeloda	NDA020896	60	normalize.gene:DPD
1361	1528	GENETIC	0.9999938011169434	1520	DPYD * 2A	Xeloda	NDA020896	0	
1362	1551	GENETIC	0.9999926686286926	1543	DPYD * 13	Xeloda	NDA020896	0	
1363	1608	GENETIC	0.9999855160713196	1600	DPYD * 2A	Xeloda	NDA020896	0	
1364	1621	GENETIC	0.999957263469696	1613	DPYD * 13	Xeloda	NDA020896	0	
1365	1741	GENETIC	0.9999889135360718	1737	DPYD	Xeloda	NDA020896	100	normalize.gene:DPYD
1366	1858	GENETIC	0.998488187789917	1845	DPYD variants	Xeloda	NDA020896	0	
1367	1881	GENETIC	0.9999895095825195	1878	DPD	Xeloda	NDA020896	60	normalize.gene:DPD
1368	123	CHEMICAL	0.9999938011169434	111	fluorouracil	Xeloda	NDA020896	80	rxcui:4492
1370	192	DISEASE	0.9997996091842651	178	DPD deficiency	Xeloda	NDA020896	60	ncit:C84672
1372	251	DISEASE	0.9996107816696167	237	DPD deficiency	Xeloda	NDA020896	60	ncit:C84672
1374	432	DISEASE	0.9999666213989258	418	DPD deficiency	Xeloda	NDA020896	60	ncit:C84672
1376	621	DISEASE	0.999965250492096	607	DPD deficiency	Xeloda	NDA020896	60	ncit:C84672
1378	898	DISEASE	0.9997313022613525	884	DPD deficiency	Xeloda	NDA020896	60	ncit:C84672
1380	958	DISEASE	0.9999771118164062	950	toxicity	Xeloda	NDA020896	0	
1382	1084	DISEASE	0.9998395442962646	1070	DPD deficiency	Xeloda	NDA020896	60	ncit:C84672
1384	1284	DISEASE	0.9998639822006226	1270	DPD deficiency	Xeloda	NDA020896	60	ncit:C84672
1386	1330	DISEASE	0.9999845027923584	1322	toxicity	Xeloda	NDA020896	0	
1388	1401	DISEASE	0.8146253824234009	1389	impaired DPD	Xeloda	NDA020896	0	
1390	1892	DISEASE	0.9999639987945557	1878	DPD deficiency	Xeloda	NDA020896	60	ncit:C84672
1392	29	GENETIC	0.9999822378158569	22	CYP2C19			100	normalize.gene:CYP2C19
1393	118	GENETIC	0.9857611060142517	102	CYP2C19 * 1 allele			0	
1394	165	GENETIC	0.999976634979248	149	CYP2C19 * 2 and * 3			0	
1395	485	GENETIC	0.9999912977218628	478	CYP2C19			100	normalize.gene:CYP2C19
1396	704	GENETIC	0.9999898672103882	697	CYP2C19			100	normalize.gene:CYP2C19
1397	96	CHEMICAL	0.9999982118606567	86	omeprazole			80	rxcui:7646
1398	449	CHEMICAL	0.9999982118606567	439	omeprazole			80	rxcui:7646
1399	522	CHEMICAL	0.9999980926513672	512	omeprazole			80	rxcui:7646
1400	777	CHEMICAL	0.9999979734420776	767	omeprazole			80	rxcui:7646
1401	805	CHEMICAL	0.9999982118606567	795	omeprazole			80	rxcui:7646
1403	28	GENETIC	0.9999897480010986	22	CYP2C9	ELYXYB - celecoxib	NDA212157	100	normalize.gene:CYP2C9
1404	170	GENETIC	0.9999885559082031	162	CYP2C9 * 2	ELYXYB - celecoxib	NDA212157	0	
1405	183	GENETIC	0.9999847412109375	175	CYP2C9 * 3	ELYXYB - celecoxib	NDA212157	0	
1406	304	GENETIC	0.9991633892059326	293	CYP2C9 * 3 / * 3	ELYXYB - celecoxib	NDA212157	0	
1407	432	GENETIC	0.9964551329612732	421	CYP2C9 * 1 / * 1	ELYXYB - celecoxib	NDA212157	0	
1408	441	GENETIC	0.7103273868560791	438	/ * 3	ELYXYB - celecoxib	NDA212157	0	
1409	540	GENETIC	0.9999734163284302	534	CYP2C9	ELYXYB - celecoxib	NDA212157	100	normalize.gene:CYP2C9
1410	330	CHEMICAL	0.9999980926513672	321	celecoxib	ELYXYB - celecoxib	NDA212157	80	rxcui:140587
1411	486	CHEMICAL	0.9999979734420776	477	celecoxib	ELYXYB - celecoxib	NDA212157	80	rxcui:140587
1413	28	GENETIC	0.9999910593032837	22	CYP2D6	TOPROL XL	NDA019962	100	normalize.gene:CYP2D6
1414	131	GENETIC	0.9999895095825195	125	CYP2D6	TOPROL XL	NDA019962	100	normalize.gene:CYP2D6
1415	194	GENETIC	0.999991774559021	188	CYP2D6	TOPROL XL	NDA019962	100	normalize.gene:CYP2D6
1416	240	CHEMICAL	0.9999982118606567	230	metoprolol	TOPROL XL	NDA019962	80	rxcui:6918
1417	276	CHEMICAL	0.9999980926513672	266	metoprolol	TOPROL XL	NDA019962	80	rxcui:6918
1419	47	GENETIC	0.7857256531715393	46	-	Irinotecan Hydrochloride	ANDA203380	0	
1420	83	GENETIC	0.9999892711639404	77	UGT1A1	Irinotecan Hydrochloride	ANDA203380	100	normalize.gene:UGT1A1
1421	120	GENETIC	0.999993085861206	109	UGT1A1 gene	Irinotecan Hydrochloride	ANDA203380	0	
1422	150	GENETIC	0.9647170305252075	133	UGT1A1 * 28 [ ( TA ) 7 ]	Irinotecan Hydrochloride	ANDA203380	0	
1423	157	GENETIC	0.7660101652145386	155	* 6	Irinotecan Hydrochloride	ANDA203380	0	
1424	195	GENETIC	0.9999849200248718	182	UGT1A1 enzyme	Irinotecan Hydrochloride	ANDA203380	0	
1425	387	GENETIC	0.9999896287918091	381	UGT1A1	Irinotecan Hydrochloride	ANDA203380	100	normalize.gene:UGT1A1
1426	557	GENETIC	0.9732001423835754	554	- 38	Irinotecan Hydrochloride	ANDA203380	0	
1427	571	GENETIC	0.9739448428153992	563	UGT1A1 * 6	Irinotecan Hydrochloride	ANDA203380	0	
1428	574	GENETIC	0.9284286499023438	572	* 6	Irinotecan Hydrochloride	ANDA203380	0	
1429	722	GENETIC	0.9999938011169434	713	UGT1A1 * 28	Irinotecan Hydrochloride	ANDA203380	0	
1430	781	GENETIC	0.9999880194664001	772	UGT1A1 * 28	Irinotecan Hydrochloride	ANDA203380	0	
1431	795	GENETIC	0.9508175849914551	785	* 6 alleles	Irinotecan Hydrochloride	ANDA203380	0	
1432	810	GENETIC	0.8886361718177795	808	28	Irinotecan Hydrochloride	ANDA203380	0	
1433	822	GENETIC	0.9999871253967285	816	UGT1A1	Irinotecan Hydrochloride	ANDA203380	100	normalize.gene:UGT1A1
1434	1111	GENETIC	0.9726067185401917	1087	UGT1A1 * 28 and * 6 alleles	Irinotecan Hydrochloride	ANDA203380	0	
1435	1206	GENETIC	0.9999890327453613	1197	UGT1A1 * 28	Irinotecan Hydrochloride	ANDA203380	0	
1436	1213	GENETIC	0.9166734218597412	1211	* 6	Irinotecan Hydrochloride	ANDA203380	0	
1437	1333	GENETIC	0.9998264312744141	1324	UGT1A1 * 28	Irinotecan Hydrochloride	ANDA203380	0	
1438	1340	GENETIC	0.9877749085426331	1338	* 6	Irinotecan Hydrochloride	ANDA203380	0	
1439	1538	GENETIC	0.9999890923500061	1522	UGT1A1 * 28 allele	Irinotecan Hydrochloride	ANDA203380	0	
1440	49	CHEMICAL	0.9999971985816956	44	SN - 38	Irinotecan Hydrochloride	ANDA203380	0	
1441	504	CHEMICAL	0.9999948740005493	480	irinotecan hydrochloride	Irinotecan Hydrochloride	ANDA203380	80	rxcui:153329
1442	557	CHEMICAL	0.9999978542327881	552	SN - 38	Irinotecan Hydrochloride	ANDA203380	0	
1443	1264	CHEMICAL	0.9999983310699463	1254	irinotecan	Irinotecan Hydrochloride	ANDA203380	80	rxcui:153329
1445	474	DISEASE	0.999991774559021	463	neutropenia	Irinotecan Hydrochloride	ANDA203380	80	mondo:0001475
1447	926	DISEASE	0.9999914169311523	915	neutropenia	Irinotecan Hydrochloride	ANDA203380	80	mondo:0001475
1449	1158	DISEASE	0.9999933242797852	1150	diarrhea	Irinotecan Hydrochloride	ANDA203380	60	mondo:0001673
1451	54	GENETIC	0.9999889731407166	37	HMG - CoA reductase	Rosuvastatin calcium	ANDA207752	0	
1452	107	GENETIC	0.999990701675415	100	OATP1B1	Rosuvastatin calcium	ANDA207752	60	normalize.gene:OATP1B1
1453	129	GENETIC	0.5277872085571289	118	transporter	Rosuvastatin calcium	ANDA207752	0	
1454	318	GENETIC	0.9999926090240479	311	OATP1B1	Rosuvastatin calcium	ANDA207752	60	normalize.gene:OATP1B1
1455	335	GENETIC	0.9975831508636475	321	SLCO1B1 521T > C	Rosuvastatin calcium	ANDA207752	0	
1456	391	GENETIC	0.9974077343940735	376	SLCO1B1 521 C / C	Rosuvastatin calcium	ANDA207752	0	
1457	44	CHEMICAL	0.9999901652336121	37	HMG - CoA	Rosuvastatin calcium	ANDA207752	0	
1458	89	CHEMICAL	0.9999961853027344	77	rosuvastatin	Rosuvastatin calcium	ANDA207752	80	rxcui:301542
1459	184	CHEMICAL	0.9999980926513672	172	rosuvastatin	Rosuvastatin calcium	ANDA207752	80	rxcui:301542
1460	523	CHEMICAL	0.9999979734420776	511	rosuvastatin	Rosuvastatin calcium	ANDA207752	80	rxcui:301542
1462	28	GENETIC	0.9999911785125732	22	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
1463	131	GENETIC	0.9999901056289673	125	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
1464	194	GENETIC	0.9999921321868896	188	CYP2D6	Metoprolol succinate	ANDA213854	100	normalize.gene:CYP2D6
1465	240	CHEMICAL	0.9999982118606567	230	metoprolol	Metoprolol succinate	ANDA213854	80	rxcui:6918
1466	276	CHEMICAL	0.9999980926513672	266	metoprolol	Metoprolol succinate	ANDA213854	80	rxcui:6918
1468	54	GENETIC	0.9999889731407166	37	HMG - CoA reductase	ROSUVASTATIN CALCIUM	ANDA206434	0	
1469	107	GENETIC	0.999990701675415	100	OATP1B1	ROSUVASTATIN CALCIUM	ANDA206434	60	normalize.gene:OATP1B1
1470	129	GENETIC	0.5277872085571289	118	transporter	ROSUVASTATIN CALCIUM	ANDA206434	0	
1471	318	GENETIC	0.9999926090240479	311	OATP1B1	ROSUVASTATIN CALCIUM	ANDA206434	60	normalize.gene:OATP1B1
1472	335	GENETIC	0.9975831508636475	321	SLCO1B1 521T > C	ROSUVASTATIN CALCIUM	ANDA206434	0	
1473	391	GENETIC	0.9974077343940735	376	SLCO1B1 521 C / C	ROSUVASTATIN CALCIUM	ANDA206434	0	
1474	44	CHEMICAL	0.9999901652336121	37	HMG - CoA	ROSUVASTATIN CALCIUM	ANDA206434	0	
1475	89	CHEMICAL	0.9999961853027344	77	rosuvastatin	ROSUVASTATIN CALCIUM	ANDA206434	80	rxcui:301542
1476	184	CHEMICAL	0.9999980926513672	172	rosuvastatin	ROSUVASTATIN CALCIUM	ANDA206434	80	rxcui:301542
1477	523	CHEMICAL	0.9999979734420776	511	rosuvastatin	ROSUVASTATIN CALCIUM	ANDA206434	80	rxcui:301542
1479	21	GENETIC	0.9999873638153076	17	RYR1	Ultane	NDA020478	100	normalize.gene:RYR1
1480	33	GENETIC	0.9999796152114868	26	CACNA1S	Ultane	NDA020478	100	normalize.gene:CACNA1S
1481	314	GENETIC	0.9999929666519165	310	RYR1	Ultane	NDA020478	100	normalize.gene:RYR1
1482	326	GENETIC	0.9999912977218628	319	CACNA1S	Ultane	NDA020478	100	normalize.gene:CACNA1S
1483	231	CHEMICAL	0.9999982118606567	220	sevoflurane	Ultane	NDA020478	80	rxcui:36453
1485	138	DISEASE	0.9999831318855286	116	malignant hyperthermia	Ultane	NDA020478	60	ncit:C84869
1487	158	DISEASE	0.9999935626983643	155	MHS	Ultane	NDA020478	60	mondo:0020485
1489	346	DISEASE	0.9999933242797852	343	MHS	Ultane	NDA020478	60	mondo:0020485
1491	545	DISEASE	0.999957799911499	523	Malignant Hyperthermia	Ultane	NDA020478	60	ncit:C84869
1493	28	GENETIC	0.9999897480010986	22	CYP2C9	ELYXYB - celecoxib	NDA212157	100	normalize.gene:CYP2C9
1494	170	GENETIC	0.9999885559082031	162	CYP2C9 * 2	ELYXYB - celecoxib	NDA212157	0	
1495	183	GENETIC	0.9999847412109375	175	CYP2C9 * 3	ELYXYB - celecoxib	NDA212157	0	
1496	304	GENETIC	0.9991633892059326	293	CYP2C9 * 3 / * 3	ELYXYB - celecoxib	NDA212157	0	
1497	432	GENETIC	0.9964551329612732	421	CYP2C9 * 1 / * 1	ELYXYB - celecoxib	NDA212157	0	
1498	441	GENETIC	0.7103273868560791	438	/ * 3	ELYXYB - celecoxib	NDA212157	0	
1499	540	GENETIC	0.9999734163284302	534	CYP2C9	ELYXYB - celecoxib	NDA212157	100	normalize.gene:CYP2C9
1500	330	CHEMICAL	0.9999980926513672	321	celecoxib	ELYXYB - celecoxib	NDA212157	80	rxcui:140587
1501	486	CHEMICAL	0.9999979734420776	477	celecoxib	ELYXYB - celecoxib	NDA212157	80	rxcui:140587
1503	78	GENETIC	0.9999806880950928	71	CYP 2D6			0	
1504	194	GENETIC	0.9999439716339111	187	CYP 2D6			0	
1505	252	GENETIC	0.9999657869338989	245	CYP 2D6			0	
1506	311	GENETIC	0.9999759793281555	304	CYP 2D6			0	
1507	464	GENETIC	0.9999837279319763	457	CYP 2D6			0	
1508	604	GENETIC	0.9999538064002991	597	CYP 2D6			0	
1509	156	CHEMICAL	0.9999983310699463	148	pimozide			80	rxcui:8331
1510	341	CHEMICAL	0.9999978542327881	331	paroxetine			80	rxcui:1298842
1511	384	CHEMICAL	0.9999984502792358	376	pimozide			80	rxcui:8331
1513	124	GENETIC	0.9507673978805542	111	UGT1A1 ( TA ) 7			0	
1514	153	GENETIC	0.9999797344207764	147	UGT1A1			100	normalize.gene:UGT1A1
1515	363	GENETIC	0.9999868869781494	357	UGT1A1			100	normalize.gene:UGT1A1
1516	57	CHEMICAL	0.9999982118606567	46	indacaterol			80	rxcui:1114326
1517	266	CHEMICAL	0.9999982118606567	255	indacaterol			80	rxcui:1114326
1518	387	CHEMICAL	0.9999980926513672	376	indacaterol			80	rxcui:1114326
1520	28	GENETIC	0.9999910593032837	22	CYP2D6			100	normalize.gene:CYP2D6
1521	131	GENETIC	0.9999895095825195	125	CYP2D6			100	normalize.gene:CYP2D6
1522	194	GENETIC	0.999991774559021	188	CYP2D6			100	normalize.gene:CYP2D6
1523	240	CHEMICAL	0.9999982118606567	230	metoprolol			80	rxcui:6918
1524	276	CHEMICAL	0.9999980926513672	266	metoprolol			80	rxcui:6918
1526	29	GENETIC	0.9999822378158569	22	CYP2C19			100	normalize.gene:CYP2C19
1527	118	GENETIC	0.9857611060142517	102	CYP2C19 * 1 allele			0	
1528	165	GENETIC	0.999976634979248	149	CYP2C19 * 2 and * 3			0	
1529	485	GENETIC	0.9999912977218628	478	CYP2C19			100	normalize.gene:CYP2C19
1530	704	GENETIC	0.9999898672103882	697	CYP2C19			100	normalize.gene:CYP2C19
1531	96	CHEMICAL	0.9999982118606567	86	omeprazole			80	rxcui:7646
1532	449	CHEMICAL	0.9999982118606567	439	omeprazole			80	rxcui:7646
1533	522	CHEMICAL	0.9999980926513672	512	omeprazole			80	rxcui:7646
1534	777	CHEMICAL	0.9999979734420776	767	omeprazole			80	rxcui:7646
1535	805	CHEMICAL	0.9999982118606567	795	omeprazole			80	rxcui:7646
1537	28	GENETIC	0.9999896287918091	22	CYP2C9			100	normalize.gene:CYP2C9
1538	170	GENETIC	0.9999883770942688	162	CYP2C9 * 2			0	
1539	183	GENETIC	0.9999844431877136	175	CYP2C9 * 3			0	
1540	304	GENETIC	0.9991173148155212	293	CYP2C9 * 3 / * 3			0	
1541	432	GENETIC	0.9972310066223145	421	CYP2C9 * 1 / * 1			0	
1542	441	GENETIC	0.767281711101532	438	/ * 3			0	
1543	540	GENETIC	0.9999727010726929	534	CYP2C9			100	normalize.gene:CYP2C9
1544	330	CHEMICAL	0.9999980926513672	321	celecoxib			80	rxcui:140587
1545	486	CHEMICAL	0.9999979734420776	477	celecoxib			80	rxcui:140587
1547	80	GENETIC	0.9999938011169434	74	CYP2B6			100	normalize.gene:CYP2B6
1548	88	GENETIC	0.999992847442627	82	CYP2C9			100	normalize.gene:CYP2C9
1549	97	GENETIC	0.9999946355819702	90	CYP2C19			100	normalize.gene:CYP2C19
1550	108	GENETIC	0.9999943971633911	102	CYP3A5			100	normalize.gene:CYP3A5
1551	145	CHEMICAL	0.9999979734420776	136	prasugrel			80	rxcui:613391
1553	207	DISEASE	0.9999828934669495	187	platelet aggregation			0	
1555	80	GENETIC	0.9999938011169434	74	CYP2B6			100	normalize.gene:CYP2B6
1556	88	GENETIC	0.999992847442627	82	CYP2C9			100	normalize.gene:CYP2C9
1557	97	GENETIC	0.9999946355819702	90	CYP2C19			100	normalize.gene:CYP2C19
1558	108	GENETIC	0.9999943971633911	102	CYP3A5			100	normalize.gene:CYP3A5
1559	145	CHEMICAL	0.9999979734420776	136	prasugrel			80	rxcui:613391
1561	207	DISEASE	0.9999828934669495	187	platelet aggregation			0	
1563	28	GENETIC	0.9999896287918091	22	CYP2C9			100	normalize.gene:CYP2C9
1564	170	GENETIC	0.9999883770942688	162	CYP2C9 * 2			0	
1565	183	GENETIC	0.9999844431877136	175	CYP2C9 * 3			0	
1566	304	GENETIC	0.9991173148155212	293	CYP2C9 * 3 / * 3			0	
1567	432	GENETIC	0.9972310066223145	421	CYP2C9 * 1 / * 1			0	
1568	441	GENETIC	0.767281711101532	438	/ * 3			0	
1569	540	GENETIC	0.9999727010726929	534	CYP2C9			100	normalize.gene:CYP2C9
1570	330	CHEMICAL	0.9999980926513672	321	celecoxib			80	rxcui:140587
1571	486	CHEMICAL	0.9999979734420776	477	celecoxib			80	rxcui:140587
1573	28	GENETIC	0.9999865293502808	22	CYP2C9	Piroxicam	ANDA206136	100	normalize.gene:CYP2C9
1574	112	GENETIC	0.9999902844429016	104	CYP2C9 * 2	Piroxicam	ANDA206136	0	
1575	125	GENETIC	0.9999828934669495	117	CYP2C9 * 3	Piroxicam	ANDA206136	0	
1576	231	GENETIC	0.9999632835388184	220	CYP2C9 * 1 / * 2	Piroxicam	ANDA206136	0	
1577	263	GENETIC	0.9999839663505554	252	CYP2C9 * 1 / * 3	Piroxicam	ANDA206136	0	
1578	297	GENETIC	0.9999881386756897	286	CYP2C9 * 3 / * 3	Piroxicam	ANDA206136	0	
1579	428	GENETIC	0.9991617202758789	417	CYP2C9 * 1 / * 1	Piroxicam	ANDA206136	0	
1580	593	GENETIC	0.9999840259552002	582	CYP2C9 * 1 / * 3	Piroxicam	ANDA206136	0	
1581	615	GENETIC	0.999981164932251	604	CYP2C9 * 3 / * 3	Piroxicam	ANDA206136	0	
1582	692	GENETIC	0.999884843826294	681	CYP2C9 * 1 / * 1	Piroxicam	ANDA206136	0	
1583	928	GENETIC	0.9867981672286987	911	CYP2C9 Substrates	Piroxicam	ANDA206136	0	
1584	986	GENETIC	0.9999850988388062	980	CYP2C9	Piroxicam	ANDA206136	100	normalize.gene:CYP2C9
1585	1066	GENETIC	0.9999934434890747	1060	CYP2C9	Piroxicam	ANDA206136	100	normalize.gene:CYP2C9
1586	362	CHEMICAL	0.9999982118606567	353	piroxicam	Piroxicam	ANDA206136	80	rxcui:68115
1587	563	CHEMICAL	0.9999982118606567	554	piroxicam	Piroxicam	ANDA206136	80	rxcui:68115
1588	1095	CHEMICAL	0.9999982118606567	1087	warfarin	Piroxicam	ANDA206136	80	rxcui:11289
1589	1109	CHEMICAL	0.9999982118606567	1100	phenytoin	Piroxicam	ANDA206136	80	rxcui:71227
1591	29	GENETIC	0.9999865293502808	22	CYP2C19			100	normalize.gene:CYP2C19
1592	459	GENETIC	0.999994158744812	452	CYP2C19			100	normalize.gene:CYP2C19
1593	598	GENETIC	0.9999923706054688	591	CYP2C19			100	normalize.gene:CYP2C19
1594	616	GENETIC	0.9999871850013733	600	CYP2C19 * 2 / * 2			0	
1595	715	GENETIC	0.9999366402626038	699	CYP2C19 * 1 / * 1			0	
1596	751	GENETIC	0.9999870657920837	735	CYP2C19 * 1 / * x			0	
1597	267	CHEMICAL	0.9999982118606567	255	pantoprazole			80	rxcui:253191
1599	28	GENETIC	0.9999910593032837	22	CYP2D6	Metoprolol	ANDA091045	100	normalize.gene:CYP2D6
1600	131	GENETIC	0.9999895095825195	125	CYP2D6	Metoprolol	ANDA091045	100	normalize.gene:CYP2D6
1601	194	GENETIC	0.999991774559021	188	CYP2D6	Metoprolol	ANDA091045	100	normalize.gene:CYP2D6
1602	240	CHEMICAL	0.9999982118606567	230	metoprolol	Metoprolol	ANDA091045	80	rxcui:6918
1603	276	CHEMICAL	0.9999980926513672	266	metoprolol	Metoprolol	ANDA091045	80	rxcui:6918
1605	29	GENETIC	0.9999822378158569	22	CYP2C19			100	normalize.gene:CYP2C19
1606	118	GENETIC	0.9857611060142517	102	CYP2C19 * 1 allele			0	
1607	165	GENETIC	0.999976634979248	149	CYP2C19 * 2 and * 3			0	
1608	485	GENETIC	0.9999912977218628	478	CYP2C19			100	normalize.gene:CYP2C19
1609	704	GENETIC	0.9999898672103882	697	CYP2C19			100	normalize.gene:CYP2C19
1610	96	CHEMICAL	0.9999982118606567	86	omeprazole			80	rxcui:7646
1611	449	CHEMICAL	0.9999982118606567	439	omeprazole			80	rxcui:7646
