	end	entity_group	score	start	word	match_score	concept_id	match_type
1284	1018	GENETIC	0.996609091758728	1012	BSEP - 3			0
1285	1174	GENETIC	0.9999605417251587	1170	BSEP		normalize.gene:BSEP	80
1287	25	DISEASE	0.7512065172195435	22	PFI			0
1289	237	DISEASE	0.7220075726509094	233	PFIC		ncit:C84453	60
1291	347	DISEASE	0.9740699529647827	343	Fami			0
1292	376	DISEASE	0.9713290333747864	347	##lial Intrahepatic Cholestasis			0
1294	506	DISEASE	0.9432092905044556	505	P			0
1296	29	GENETIC	0.9993993639945984	22	CYP2C19		normalize.gene:CYP2C19	100
1297	76	CHEMICAL	0.9999982118606567	75	v		rxcui:11115	60
1298	87	CHEMICAL	0.9801598787307739	76	##oriconazole			0
1299	414	CHEMICAL	0.9648617506027222	402	voriconazole		rxcui:121243	80
1300	575	CHEMICAL	0.9999980926513672	574	v		rxcui:11115	60
1301	586	CHEMICAL	0.8798662424087524	575	##oriconazole			0
1303	29	GENETIC	0.9999861717224121	22	CYP2C19		normalize.gene:CYP2C19	100
1304	118	GENETIC	0.9839299321174622	102	CYP2C19 * 1 allele			0
1305	165	GENETIC	0.999982476234436	149	CYP2C19 * 2 and * 3			0
1306	485	GENETIC	0.9999658465385437	478	CYP2C19		normalize.gene:CYP2C19	100
1307	704	GENETIC	0.9999465942382812	697	CYP2C19		normalize.gene:CYP2C19	100
1308	96	CHEMICAL	0.9999696612358093	86	omeprazole		rxcui:7646	80
1309	449	CHEMICAL	0.999988853931427	439	omeprazole		rxcui:7646	80
1310	522	CHEMICAL	0.9999906420707703	512	omeprazole		rxcui:7646	80
1311	777	CHEMICAL	0.9995756149291992	767	omeprazole		rxcui:7646	80
1312	805	CHEMICAL	0.9999845623970032	795	omeprazole		rxcui:7646	80
1314	29	GENETIC	0.9999862909317017	22	CYP2C19		normalize.gene:CYP2C19	100
1315	118	GENETIC	0.9811614155769348	102	CYP2C19 * 1 allele			0
1316	165	GENETIC	0.9999821782112122	149	CYP2C19 * 2 and * 3			0
1317	485	GENETIC	0.9999665021896362	478	CYP2C19		normalize.gene:CYP2C19	100
1318	704	GENETIC	0.9999520182609558	697	CYP2C19		normalize.gene:CYP2C19	100
1319	96	CHEMICAL	0.9999722242355347	86	omeprazole		rxcui:7646	80
1320	449	CHEMICAL	0.9999887347221375	439	omeprazole		rxcui:7646	80
1321	522	CHEMICAL	0.9999908208847046	512	omeprazole		rxcui:7646	80
1322	777	CHEMICAL	0.999843418598175	767	omeprazole		rxcui:7646	80
1323	805	CHEMICAL	0.9999850988388062	795	omeprazole		rxcui:7646	80
1325	47	GENETIC	0.7857232689857483	46	-			0
1326	83	GENETIC	0.9999815821647644	77	UGT1A1		normalize.gene:UGT1A1	100
1327	120	GENETIC	0.9999915957450867	109	UGT1A1 gene			0
1328	150	GENETIC	0.9783461093902588	133	UGT1A1 * 28 [ ( TA ) 7 ]			0
1329	157	GENETIC	0.766007661819458	155	* 6			0
1330	195	GENETIC	0.9999871253967285	182	UGT1A1 enzyme			0
1331	387	GENETIC	0.9999821186065674	381	UGT1A1		normalize.gene:UGT1A1	100
1332	557	GENETIC	0.9817631840705872	553	##N - 38			0
1333	571	GENETIC	0.9897230267524719	563	UGT1A1 * 6			0
1334	574	GENETIC	0.9284281134605408	572	* 6			0
1335	722	GENETIC	0.9999898076057434	713	UGT1A1 * 28			0
1336	781	GENETIC	0.9999837875366211	772	UGT1A1 * 28			0
1337	795	GENETIC	0.8817095756530762	785	* 6 alleles			0
1338	810	GENETIC	0.8886336088180542	808	28			0
1339	822	GENETIC	0.999938428401947	816	UGT1A1		normalize.gene:UGT1A1	100
1340	1111	GENETIC	0.9777819514274597	1087	UGT1A1 * 28 and * 6 alleles			0
1341	1206	GENETIC	0.9999871253967285	1197	UGT1A1 * 28			0
1342	1213	GENETIC	0.9166719913482666	1211	* 6			0
1343	1333	GENETIC	0.9997814297676086	1324	UGT1A1 * 28			0
1344	1340	GENETIC	0.9877747297286987	1338	* 6			0
1345	1538	GENETIC	0.9999731183052063	1522	UGT1A1 * 28 allele			0
1346	49	CHEMICAL	0.9999361038208008	44	SN - 38			0
1347	504	CHEMICAL	0.9820579886436462	480	irinotecan hydrochloride		rxcui:153329	80
1348	557	CHEMICAL	0.9994097948074341	552	SN - 38			0
1349	1255	CHEMICAL	0.9999983310699463	1254	i		rxcui:6033	60
1350	1264	CHEMICAL	0.9671843647956848	1255	##rinotecan			0
1352	465	DISEASE	0.999991774559021	463	ne			0
1353	474	DISEASE	0.8550702929496765	465	##utropenia			0
1355	926	DISEASE	0.9230073690414429	915	neutropenia		mondo:0001475	80
1357	1152	DISEASE	0.9999933242797852	1150	di		ncit:C84667	60
1358	1158	DISEASE	0.9483181834220886	1152	##arrhea			0
1360	28	GENETIC	0.9999556541442871	22	CYP2C9		normalize.gene:CYP2C9	100
1361	108	GENETIC	0.9999886751174927	100	CYP2C9 * 2			0
1362	129	GENETIC	0.9908164739608765	113	CYP2C9 * 3 alleles			0
1363	333	GENETIC	0.9892282485961914	319	CYP2C9 alleles			0
1364	439	GENETIC	0.999825119972229	433	CYP2C9		normalize.gene:CYP2C9	100
1365	600	GENETIC	0.9999545216560364	594	CYP2C9		normalize.gene:CYP2C9	100
1366	276	CHEMICAL	0.9999982118606567	275	p		chembl:CHEMBL4300766	80
1367	284	CHEMICAL	0.9176832437515259	276	##henytoin			0
1368	385	CHEMICAL	0.9842305183410645	376	phenytoin		rxcui:71227	80
1370	28	GENETIC	0.9999557733535767	22	CYP2C9		normalize.gene:CYP2C9	100
1371	108	GENETIC	0.9999886751174927	100	CYP2C9 * 2			0
1372	129	GENETIC	0.990462601184845	113	CYP2C9 * 3 alleles			0
1373	333	GENETIC	0.9891148805618286	319	CYP2C9 alleles			0
1374	439	GENETIC	0.9998244047164917	433	CYP2C9		normalize.gene:CYP2C9	100
1375	600	GENETIC	0.9999545812606812	594	CYP2C9		normalize.gene:CYP2C9	100
1376	276	CHEMICAL	0.9999982118606567	275	p		chembl:CHEMBL4300766	80
1377	284	CHEMICAL	0.9171979427337646	276	##henytoin			0
1378	385	CHEMICAL	0.9841100573539734	376	phenytoin		rxcui:71227	80
1380	35	GENETIC	0.9999723434448242	26	DPYD gene			0
1381	58	GENETIC	0.999131441116333	55	DPD		normalize.gene:DPD	60
1382	181	GENETIC	0.9998873472213745	178	DPD		normalize.gene:DPD	60
1383	240	GENETIC	0.9999182820320129	237	DPD		normalize.gene:DPD	60
1384	339	GENETIC	0.999964714050293	335	DPYD		normalize.gene:DPYD	100
1385	421	GENETIC	0.9841053485870361	418	DPD		normalize.gene:DPD	60
1386	610	GENETIC	0.9995408058166504	607	DPD		normalize.gene:DPD	60
1387	726	GENETIC	0.9999016523361206	713	DPYD variants			0
1388	769	GENETIC	0.9995988607406616	756	DPYD variants			0
1389	830	GENETIC	0.9858457446098328	818	DPYD variant			0
1390	869	GENETIC	0.9526495933532715	857	DPYD variant			0
1391	887	GENETIC	0.999798595905304	884	DPD		normalize.gene:DPD	60
1392	1073	GENETIC	0.9994494318962097	1070	DPD		normalize.gene:DPD	60
1393	1160	GENETIC	0.9677745699882507	1147	DPYD variants			0
1394	1238	GENETIC	0.9999579191207886	1234	DPYD		normalize.gene:DPYD	100
1395	1273	GENETIC	0.9998791217803955	1270	DPD		normalize.gene:DPD	60
1396	1362	GENETIC	0.9971386194229126	1349	DPYD variants			0
1397	1401	GENETIC	0.9999240636825562	1398	DPD		normalize.gene:DPD	60
1398	1528	GENETIC	0.999969482421875	1520	DPYD * 2A			0
1399	1551	GENETIC	0.9999786019325256	1543	DPYD * 13			0
1400	1608	GENETIC	0.9998971819877625	1600	DPYD * 2A			0
1401	1621	GENETIC	0.9999205470085144	1613	DPYD * 13			0
1402	1741	GENETIC	0.99973464012146	1737	DPYD		normalize.gene:DPYD	100
1403	1858	GENETIC	0.9992364048957825	1845	DPYD variants			0
1404	1881	GENETIC	0.9999106526374817	1878	DPD		normalize.gene:DPD	60
1405	117	CHEMICAL	0.8495498895645142	111	fluoro			0
1406	123	CHEMICAL	0.848994791507721	117	##uracil			0
1408	192	DISEASE	0.999850332736969	178	DPD deficiency		ncit:C84672	60
1410	251	DISEASE	0.9997226595878601	237	DPD deficiency		ncit:C84672	60
1412	432	DISEASE	0.9999685287475586	418	DPD deficiency		ncit:C84672	60
1414	621	DISEASE	0.9999683499336243	607	DPD deficiency		ncit:C84672	60
1416	898	DISEASE	0.9998071193695068	884	DPD deficiency		ncit:C84672	60
1418	958	DISEASE	0.9999771118164062	950	toxicity			0
1420	1084	DISEASE	0.9998822212219238	1070	DPD deficiency		ncit:C84672	60
1422	1284	DISEASE	0.9998974800109863	1270	DPD deficiency		ncit:C84672	60
1424	1330	DISEASE	0.9999845027923584	1322	toxicity			0
1426	1401	DISEASE	0.7769885063171387	1389	impaired DPD			0
1428	1892	DISEASE	0.9999678730964661	1878	DPD deficiency		ncit:C84672	60
1430	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
1431	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
1432	127	GENETIC	0.5277884006500244	118	transport			0
1433	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
1434	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
1435	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
1436	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
1437	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
1438	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
1439	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
1440	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
1441	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
1443	28	GENETIC	0.9999815225601196	22	CYP2D6		normalize.gene:CYP2D6	100
1444	131	GENETIC	0.9999688863754272	125	CYP2D6		normalize.gene:CYP2D6	100
1445	194	GENETIC	0.9999599456787109	188	CYP2D6		normalize.gene:CYP2D6	100
1446	240	CHEMICAL	0.9999891519546509	230	metoprolol		rxcui:6918	80
1447	276	CHEMICAL	0.9995956420898438	266	metoprolol		rxcui:6918	80
1449	56	GENETIC	0.9982171058654785	43	CYP2C9 CYP2C9			0
1450	198	GENETIC	0.9999911189079285	190	CYP2C9 * 2			0
1451	211	GENETIC	0.9999645352363586	203	CYP2C9 * 3			0
1452	216	GENETIC	0.7133339643478394	213	##oly			0
1453	225	GENETIC	0.6537666320800781	224	##s			0
1454	334	GENETIC	0.9667133092880249	321	CYP2C9 * 3 / * 3 g			0
1455	469	GENETIC	0.9701230525970459	449	CYP2C9 * 1 / * 1 or * I / * 3			0
1456	568	GENETIC	0.9997600317001343	562	CYP2C9		normalize.gene:CYP2C9	100
1457	807	GENETIC	0.9997413754463196	801	CYP2D6		normalize.gene:CYP2D6	100
1458	873	GENETIC	0.9999849200248718	867	CYP2D6		normalize.gene:CYP2D6	100
1459	944	GENETIC	0.999983012676239	938	CYP2D6		normalize.gene:CYP2D6	100
1460	350	CHEMICAL	0.9999980926513672	349	c			0
1461	358	CHEMICAL	0.9882913827896118	350	##elecoxib			0
1462	506	CHEMICAL	0.9999979734420776	505	c			0
1463	514	CHEMICAL	0.9984254837036133	506	##elecoxib			0
1464	1003	CHEMICAL	0.9999654293060303	991	debrisoquine		rxcui:3118	80
1465	1021	CHEMICAL	0.9891290664672852	1005	dextromethorphan		rxcui:3289	80
1466	1204	CHEMICAL	0.9999755024909973	1196	tramadol		rxcui:10689	80
1468	87	GENETIC	0.9999872446060181	81	CYP2D6		normalize.gene:CYP2D6	100
1469	310	GENETIC	0.9999879002571106	304	CYP2D6		normalize.gene:CYP2D6	100
1470	27	CHEMICAL	0.999997615814209	26	q		rxcui:4885	60
1471	35	CHEMICAL	0.9998673796653748	27	##uinidine			0
1472	56	CHEMICAL	0.6795018315315247	54	##XT			0
1473	131	CHEMICAL	0.9875868558883667	115	dextromethorphan		rxcui:3289	80
1474	181	CHEMICAL	0.999200701713562	165	dextromethorphan		rxcui:3289	80
1475	354	CHEMICAL	0.9999970197677612	353	q		rxcui:4885	60
1476	362	CHEMICAL	0.9997050762176514	354	##uinidine			0
1477	384	CHEMICAL	0.7160944938659668	381	##XTA			0
1478	442	CHEMICAL	0.5573555827140808	440	##UE			0
1479	447	CHEMICAL	0.6899254322052002	442	##DEXTA			0
1480	483	CHEMICAL	0.9999978542327881	482	q		rxcui:4885	60
1481	491	CHEMICAL	0.9999114871025085	483	##uinidine			0
1482	581	CHEMICAL	0.9999978542327881	580	q		rxcui:4885	60
1483	589	CHEMICAL	0.9998840689659119	581	##uinidine			0
1484	703	CHEMICAL	0.6526002883911133	698	##DEXTA			0
1486	572	DISEASE	0.9999750852584839	564	toxicity			0
1488	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
1489	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
1490	127	GENETIC	0.5277884006500244	118	transport			0
1491	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
1492	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
1493	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
1494	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
1495	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
1496	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
1497	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
1498	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
1499	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
1501	21	GENETIC	0.9999330639839172	17	RYR1		normalize.gene:RYR1	100
1502	33	GENETIC	0.9999251365661621	26	CACNA1S		normalize.gene:CACNA1S	100
1503	314	GENETIC	0.9999538660049438	310	RYR1		normalize.gene:RYR1	100
1504	326	GENETIC	0.9999672174453735	319	CACNA1S		normalize.gene:CACNA1S	100
1505	231	CHEMICAL	0.9999047517776489	220	sevoflurane		rxcui:36453	80
1507	138	DISEASE	0.9983137249946594	116	malignant hyperthermia		ncit:C84869	80
1509	158	DISEASE	0.9999666810035706	155	MHS		mondo:0020485	60
1511	346	DISEASE	0.9999778270721436	343	MHS		mondo:0020485	60
1513	545	DISEASE	0.9996275305747986	523	Malignant Hyperthermia		ncit:C84869	80
1515	29	GENETIC	0.9999895095825195	22	CYP2C19		normalize.gene:CYP2C19	100
1516	459	GENETIC	0.9999833106994629	452	CYP2C19		normalize.gene:CYP2C19	100
1517	598	GENETIC	0.9997619390487671	591	CYP2C19		normalize.gene:CYP2C19	100
1518	613	GENETIC	0.999984860420227	600	CYP2C19 * 2 / * 2			0
1519	709	GENETIC	0.9999562501907349	696	CYP2C19 * 1 / * 1			0
1520	742	GENETIC	0.9999874234199524	729	CYP2C19 * 1 / * x			0
1521	267	CHEMICAL	0.9999775886535645	255	pantoprazole		rxcui:253191	80
1523	28	GENETIC	0.9999637603759766	22	CYP2C9		normalize.gene:CYP2C9	100
1524	170	GENETIC	0.9999873042106628	162	CYP2C9 * 2			0
1525	183	GENETIC	0.9999597668647766	175	CYP2C9 * 3			0
1526	188	GENETIC	0.5964189171791077	185	##oly			0
1527	197	GENETIC	0.6284511685371399	196	##s			0
1528	304	GENETIC	0.9994620084762573	293	CYP2C9 * 3 / * 3			0
1529	432	GENETIC	0.9978475570678711	421	CYP2C9 * 1 / * 1			0
1530	441	GENETIC	0.7103292942047119	438	/ * 3			0
1531	540	GENETIC	0.9999089241027832	534	CYP2C9		normalize.gene:CYP2C9	100
1532	330	CHEMICAL	0.9538257718086243	321	celecoxib		rxcui:140587	80
1533	478	CHEMICAL	0.9999979734420776	477	c			0
1534	486	CHEMICAL	0.9875649213790894	478	##elecoxib			0
1536	78	GENETIC	0.999967098236084	71	CYP 2D6			0
1537	194	GENETIC	0.9999234676361084	187	CYP 2D6			0
1538	252	GENETIC	0.999930202960968	245	CYP 2D6			0
1539	311	GENETIC	0.9999520778656006	304	CYP 2D6			0
1540	464	GENETIC	0.9999631643295288	457	CYP 2D6			0
1541	604	GENETIC	0.9998782873153687	597	CYP 2D6			0
1542	149	CHEMICAL	0.9999983310699463	148	p		chembl:CHEMBL4300766	80
1543	156	CHEMICAL	0.9999136924743652	149	##imozide			0
1544	341	CHEMICAL	0.993183434009552	331	paroxetine		rxcui:1298842	80
1545	384	CHEMICAL	0.9992199540138245	376	pimozide		rxcui:8331	80
1547	124	GENETIC	0.9446671009063721	111	UGT1A1 ( TA ) 7			0
1548	153	GENETIC	0.9999893307685852	147	UGT1A1		normalize.gene:UGT1A1	100
1549	363	GENETIC	0.9999740719795227	357	UGT1A1		normalize.gene:UGT1A1	100
1550	57	CHEMICAL	0.9997297525405884	46	indacaterol		rxcui:1114326	80
1551	266	CHEMICAL	0.9996886253356934	255	indacaterol		rxcui:1114326	80
1552	387	CHEMICAL	0.9996299147605896	376	indacaterol		rxcui:1114326	80
1554	28	GENETIC	0.9999818801879883	22	CYP2D6		normalize.gene:CYP2D6	100
1555	131	GENETIC	0.9999683499336243	125	CYP2D6		normalize.gene:CYP2D6	100
1556	194	GENETIC	0.9999613761901855	188	CYP2D6		normalize.gene:CYP2D6	100
1557	240	CHEMICAL	0.9999915957450867	230	metoprolol		rxcui:6918	80
1558	276	CHEMICAL	0.9997285604476929	266	metoprolol		rxcui:6918	80
1560	29	GENETIC	0.9999862909317017	22	CYP2C19		normalize.gene:CYP2C19	100
1561	118	GENETIC	0.9811614155769348	102	CYP2C19 * 1 allele			0
1562	165	GENETIC	0.9999821782112122	149	CYP2C19 * 2 and * 3			0
1563	485	GENETIC	0.9999665021896362	478	CYP2C19		normalize.gene:CYP2C19	100
1564	704	GENETIC	0.9999520182609558	697	CYP2C19		normalize.gene:CYP2C19	100
1565	96	CHEMICAL	0.9999722242355347	86	omeprazole		rxcui:7646	80
1566	449	CHEMICAL	0.9999887347221375	439	omeprazole		rxcui:7646	80
1567	522	CHEMICAL	0.9999908208847046	512	omeprazole		rxcui:7646	80
1568	777	CHEMICAL	0.999843418598175	767	omeprazole		rxcui:7646	80
1569	805	CHEMICAL	0.9999850988388062	795	omeprazole		rxcui:7646	80
1571	28	GENETIC	0.9999602437019348	22	CYP2C9		normalize.gene:CYP2C9	100
1572	170	GENETIC	0.9999871253967285	162	CYP2C9 * 2			0
1573	183	GENETIC	0.9999581575393677	175	CYP2C9 * 3			0
1574	188	GENETIC	0.5450419187545776	185	##oly			0
1575	197	GENETIC	0.6265862584114075	196	##s			0
1576	304	GENETIC	0.999428391456604	293	CYP2C9 * 3 / * 3			0
1577	432	GENETIC	0.9983139038085938	421	CYP2C9 * 1 / * 1			0
1578	441	GENETIC	0.7672799229621887	438	/ * 3			0
1579	540	GENETIC	0.9999071359634399	534	CYP2C9		normalize.gene:CYP2C9	100
1580	330	CHEMICAL	0.9560286402702332	321	celecoxib		rxcui:140587	80
1581	478	CHEMICAL	0.9999979734420776	477	c			0
1582	486	CHEMICAL	0.9862581491470337	478	##elecoxib			0
1584	80	GENETIC	0.9999850988388062	74	CYP2B6		normalize.gene:CYP2B6	100
1585	88	GENETIC	0.9998329281806946	82	CYP2C9		normalize.gene:CYP2C9	100
1586	97	GENETIC	0.9998900294303894	90	CYP2C19		normalize.gene:CYP2C19	100
1587	108	GENETIC	0.9999753832817078	102	CYP3A5		normalize.gene:CYP3A5	100
1588	137	CHEMICAL	0.9999979734420776	136	p		chembl:CHEMBL4300766	80
1589	145	CHEMICAL	0.9560449719429016	137	##rasugrel			0
1591	207	DISEASE	0.9997575879096985	187	platelet aggregation			0
1593	80	GENETIC	0.9999850988388062	74	CYP2B6		normalize.gene:CYP2B6	100
1594	88	GENETIC	0.9998329281806946	82	CYP2C9		normalize.gene:CYP2C9	100
1595	97	GENETIC	0.9998900294303894	90	CYP2C19		normalize.gene:CYP2C19	100
1596	108	GENETIC	0.9999753832817078	102	CYP3A5		normalize.gene:CYP3A5	100
1597	137	CHEMICAL	0.9999979734420776	136	p		chembl:CHEMBL4300766	80
1598	145	CHEMICAL	0.9560449719429016	137	##rasugrel			0
1600	207	DISEASE	0.9997575879096985	187	platelet aggregation			0
1602	28	GENETIC	0.9999602437019348	22	CYP2C9		normalize.gene:CYP2C9	100
1603	170	GENETIC	0.9999871253967285	162	CYP2C9 * 2			0
1604	183	GENETIC	0.9999581575393677	175	CYP2C9 * 3			0
1605	188	GENETIC	0.5450419187545776	185	##oly			0
1606	197	GENETIC	0.6265862584114075	196	##s			0
1607	304	GENETIC	0.999428391456604	293	CYP2C9 * 3 / * 3			0
1608	432	GENETIC	0.9983139038085938	421	CYP2C9 * 1 / * 1			0
1609	441	GENETIC	0.7672799229621887	438	/ * 3			0
1610	540	GENETIC	0.9999071359634399	534	CYP2C9		normalize.gene:CYP2C9	100
1611	330	CHEMICAL	0.9560286402702332	321	celecoxib		rxcui:140587	80
1612	478	CHEMICAL	0.9999979734420776	477	c			0
1613	486	CHEMICAL	0.9862581491470337	478	##elecoxib			0
1615	28	GENETIC	0.9999577403068542	22	CYP2C9		normalize.gene:CYP2C9	100
1616	112	GENETIC	0.9999837279319763	104	CYP2C9 * 2			0
1617	125	GENETIC	0.9999467134475708	117	CYP2C9 * 3			0
1618	231	GENETIC	0.9999617338180542	220	CYP2C9 * 1 / * 2			0
1619	263	GENETIC	0.999982476234436	252	CYP2C9 * 1 / * 3			0
1620	297	GENETIC	0.9999844431877136	286	CYP2C9 * 3 / * 3			0
1621	428	GENETIC	0.9994193315505981	417	CYP2C9 * 1 / * 1			0
1622	593	GENETIC	0.9999721646308899	582	CYP2C9 * 1 / * 3			0
1623	615	GENETIC	0.9999554753303528	604	CYP2C9 * 3 / * 3			0
1624	692	GENETIC	0.9999107122421265	681	CYP2C9 * 1 / * 1			0
1625	925	GENETIC	0.9666643738746643	911	CYP2C9 Substra			0
1626	986	GENETIC	0.9999720454216003	980	CYP2C9		normalize.gene:CYP2C9	100
1627	1066	GENETIC	0.9999696612358093	1060	CYP2C9		normalize.gene:CYP2C9	100
1628	362	CHEMICAL	0.9695806503295898	353	piroxicam		rxcui:68115	80
1629	563	CHEMICAL	0.9699811935424805	554	piroxicam		rxcui:68115	80
1630	1095	CHEMICAL	0.9997458457946777	1087	warfarin		rxcui:11289	80
1631	1101	CHEMICAL	0.9999982118606567	1100	p		chembl:CHEMBL4300766	80
1632	1109	CHEMICAL	0.9656728506088257	1101	##henytoin			0
1634	29	GENETIC	0.9999884366989136	22	CYP2C19		normalize.gene:CYP2C19	100
1635	459	GENETIC	0.9999825358390808	452	CYP2C19		normalize.gene:CYP2C19	100
1636	598	GENETIC	0.999733567237854	591	CYP2C19		normalize.gene:CYP2C19	100
1637	616	GENETIC	0.9999847412109375	600	CYP2C19 * 2 / * 2			0
1638	715	GENETIC	0.9999550580978394	699	CYP2C19 * 1 / * 1			0
1639	751	GENETIC	0.9999863505363464	735	CYP2C19 * 1 / * x			0
1640	267	CHEMICAL	0.9999754428863525	255	pantoprazole		rxcui:253191	80
1642	28	GENETIC	0.9999818801879883	22	CYP2D6		normalize.gene:CYP2D6	100
1643	131	GENETIC	0.9999683499336243	125	CYP2D6		normalize.gene:CYP2D6	100
1644	194	GENETIC	0.9999613761901855	188	CYP2D6		normalize.gene:CYP2D6	100
1645	240	CHEMICAL	0.9999915957450867	230	metoprolol		rxcui:6918	80
1646	276	CHEMICAL	0.9997285604476929	266	metoprolol		rxcui:6918	80
1648	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
1649	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
1650	127	GENETIC	0.5277884006500244	118	transport			0
1651	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
1652	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
1653	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
1654	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
1655	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
1656	89	CHEMICAL	0.9870646595954895	78	##osuvastatin			0
1657	173	CHEMICAL	0.9999980926513672	172	r		rxcui:1091	60
1658	184	CHEMICAL	0.9155781865119934	173	##osuvastatin			0
1659	523	CHEMICAL	0.9844913482666016	511	rosuvastatin		rxcui:301542	80
1661	29	GENETIC	0.9999862909317017	22	CYP2C19		normalize.gene:CYP2C19	100
1662	118	GENETIC	0.9811614155769348	102	CYP2C19 * 1 allele			0
1663	165	GENETIC	0.9999821782112122	149	CYP2C19 * 2 and * 3			0
1664	485	GENETIC	0.9999665021896362	478	CYP2C19		normalize.gene:CYP2C19	100
1665	704	GENETIC	0.9999520182609558	697	CYP2C19		normalize.gene:CYP2C19	100
1666	96	CHEMICAL	0.9999722242355347	86	omeprazole		rxcui:7646	80
1667	449	CHEMICAL	0.9999887347221375	439	omeprazole		rxcui:7646	80
1668	522	CHEMICAL	0.9999908208847046	512	omeprazole		rxcui:7646	80
1669	777	CHEMICAL	0.999843418598175	767	omeprazole		rxcui:7646	80
1670	805	CHEMICAL	0.9999850988388062	795	omeprazole		rxcui:7646	80
1672	54	GENETIC	0.9999898672103882	37	HMG - CoA reductase			0
1673	107	GENETIC	0.9999833106994629	100	OATP1B1		normalize.gene:OATP1B1	60
1674	127	GENETIC	0.5277884006500244	118	transport			0
1675	318	GENETIC	0.9999857544898987	311	OATP1B1		normalize.gene:OATP1B1	60
1676	335	GENETIC	0.9989286661148071	321	SLCO1B1 521T > C			0
1677	391	GENETIC	0.9982836842536926	376	SLCO1B1 521 C / C			0
1678	44	CHEMICAL	0.9999144673347473	37	HMG - CoA			0
1679	78	CHEMICAL	0.9999961853027344	77	r		rxcui:1091	60
